bls_series_id,bls_item_code,bls_item_name,area_code,area_name,year,period,date,price_usd,grams_per_priced_unit,edible_fraction,edible_grams_per_priced_unit,price_per_100g_usd,fdc_id,fdc_description,protein_g_per_100g,fiber_g_per_100g,protein_g_per_dollar,fiber_g_per_dollar,value_source
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2018,M06,2018-06-01,0.469,453.6,1,453.6,0.1034,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,99.62,26.11,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2018,M07,2018-07-01,0.468,453.6,1,453.6,0.1032,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,99.83,26.17,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2018,M08,2018-08-01,0.464,453.6,1,453.6,0.1023,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,100.69,26.39,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2018,M09,2018-09-01,0.467,453.6,1,453.6,0.1030,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,100.04,26.23,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2018,M10,2018-10-01,0.453,453.6,1,453.6,0.0999,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,103.14,27.04,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2018,M11,2018-11-01,0.433,453.6,1,453.6,0.0955,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,107.90,28.28,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2018,M12,2018-12-01,0.437,453.6,1,453.6,0.0963,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,106.91,28.03,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2019,M01,2019-01-01,0.439,453.6,1,453.6,0.0968,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,106.43,27.90,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2019,M02,2019-02-01,0.443,453.6,1,453.6,0.0977,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,105.46,27.65,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2019,M03,2019-03-01,0.445,453.6,1,453.6,0.0981,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,104.99,27.52,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2019,M04,2019-04-01,0.434,453.6,1,453.6,0.0957,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,107.65,28.22,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2019,M05,2019-05-01,0.454,453.6,1,453.6,0.1001,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,102.91,26.98,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2019,M06,2019-06-01,0.448,453.6,1,453.6,0.0988,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,104.29,27.34,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2019,M07,2019-07-01,0.454,453.6,1,453.6,0.1001,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,102.91,26.98,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2019,M08,2019-08-01,0.450,453.6,1,453.6,0.0992,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,103.82,27.22,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2019,M09,2019-09-01,0.449,453.6,1,453.6,0.0990,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,104.06,27.28,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2019,M10,2019-10-01,0.432,453.6,1,453.6,0.0952,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,108.15,28.35,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2019,M11,2019-11-01,0.417,453.6,1,453.6,0.0919,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,112.04,29.37,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2019,M12,2019-12-01,0.429,453.6,1,453.6,0.0946,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,108.91,28.55,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2020,M01,2020-01-01,0.438,453.6,1,453.6,0.0966,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,106.67,27.96,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2020,M02,2020-02-01,0.438,453.6,1,453.6,0.0966,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,106.67,27.96,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2020,M03,2020-03-01,0.442,453.6,1,453.6,0.0974,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,105.70,27.71,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2020,M05,2020-05-01,0.461,453.6,1,453.6,0.1016,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,101.35,26.57,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2020,M06,2020-06-01,0.468,453.6,1,453.6,0.1032,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,99.83,26.17,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2020,M07,2020-07-01,0.461,453.6,1,453.6,0.1016,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,101.35,26.57,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2020,M08,2020-08-01,0.459,453.6,1,453.6,0.1012,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,101.79,26.68,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2020,M09,2020-09-01,0.451,453.6,1,453.6,0.0994,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,103.59,27.16,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2020,M10,2020-10-01,0.452,453.6,1,453.6,0.0996,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,103.36,27.10,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2020,M11,2020-11-01,0.445,453.6,1,453.6,0.0981,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,104.99,27.52,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2020,M12,2020-12-01,0.450,453.6,1,453.6,0.0992,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,103.82,27.22,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2021,M01,2021-01-01,0.446,453.6,1,453.6,0.0983,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,104.76,27.46,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2021,M02,2021-02-01,0.440,453.6,1,453.6,0.0970,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,106.18,27.83,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2021,M03,2021-03-01,0.436,453.6,1,453.6,0.0961,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,107.16,28.09,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2021,M04,2021-04-01,0.437,453.6,1,453.6,0.0963,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,106.91,28.03,portal-data (3 sig figs)
